SEED.ID,clan,family,Rep,DTF,Height
GMS_MN2025_135026,Mota Maradi,PI576387,2,56,291
GMS_MN2025_135026,Mota Maradi,PI576387,3,56,272
GMS_MN2025_135026,Mota Maradi,PI576387,4,56,303
GMS_MN2025_135029,IRAT204,PI533866,1,64,135
GMS_MN2025_135029,IRAT204,PI533866,2,64,117
GMS_MN2025_135029,IRAT204,PI533866,3,64,111
GMS_MN2025_135029,IRAT204,PI533866,4,64,120
GMS_MN2025_135032,CSM-63,PI656036,1,73,420
GMS_MN2025_135032,CSM-63,PI656036,2,73,385
GMS_MN2025_135032,CSM-63,PI656036,3,73,418
GMS_MN2025_135032,CSM-63,PI656036,4,73,354
GMS_MN2025_135034,Mota Maradi,PI595745,1,62,358
GMS_MN2025_135034,Mota Maradi,PI595745,2,62,366
GMS_MN2025_135034,Mota Maradi,PI595745,3,62,338
GMS_MN2025_135034,Mota Maradi,PI595745,4,62,325
GMS_MN2025_135038,CSM-63,PI534108,1,64,291
GMS_MN2025_135038,CSM-63,PI534108,2,64,279
GMS_MN2025_135038,CSM-63,PI534108,3,64,301
GMS_MN2025_135038,CSM-63,PI534108,4,64,312
GMS_MN2025_135039,IRAT204,PI655992,1,56,205
GMS_MN2025_135039,IRAT204,PI655992,2,56,225
GMS_MN2025_135039,IRAT204,PI655992,3,56,115
GMS_MN2025_135039,IRAT204,PI655992,4,56,102
GMS_MN2025_135040,Mota Maradi,PI607931,1,56,272
GMS_MN2025_135040,Mota Maradi,PI607931,2,56,294
GMS_MN2025_135040,Mota Maradi,PI607931,3,56,295
GMS_MN2025_135040,Mota Maradi,PI607931,4,56,289
GMS_MN2025_136041,IRAT204,PI656085,1,56,212
GMS_MN2025_136041,IRAT204,PI656085,2,56,237
GMS_MN2025_136041,IRAT204,PI656085,3,56,219
GMS_MN2025_136041,IRAT204,PI656085,4,56,217
GMS_MN2025_136039,Mota Maradi,PI656005,1,54,275
GMS_MN2025_136039,Mota Maradi,PI656005,2,54,277
GMS_MN2025_136039,Mota Maradi,PI656005,3,54,286
GMS_MN2025_136039,Mota Maradi,PI656005,4,54,278
GMS_MN2025_136038,Mota Maradi,PI561071,1,59,266
GMS_MN2025_136038,Mota Maradi,PI561071,2,59,270
GMS_MN2025_136038,Mota Maradi,PI561071,3,59,267
GMS_MN2025_136038,Mota Maradi,PI561071,4,59,286
GMS_MN2025_136035,CSM-63,PI601816,1,66,329
GMS_MN2025_136035,CSM-63,PI601816,2,66,322
GMS_MN2025_136035,CSM-63,PI601816,3,66,346
GMS_MN2025_136035,CSM-63,PI601816,4,66,351
GMS_MN2025_136031,IRAT204,PI656081,1,59,276
GMS_MN2025_136031,IRAT204,PI656081,2,59,265
GMS_MN2025_136031,IRAT204,PI656081,3,59,256
GMS_MN2025_136031,IRAT204,PI656081,4,59,251
GMS_MN2025_136029,Macia,PI656029,1,54,106
GMS_MN2025_136029,Macia,PI656029,2,54,104
GMS_MN2025_136029,Macia,PI656029,3,54,289
GMS_MN2025_136029,Macia,PI656029,4,54,259
GMS_MN2025_136028,CSM-63,PI534127,1,50,327
GMS_MN2025_136028,CSM-63,PI534127,2,50,308
GMS_MN2025_136028,CSM-63,PI534127,3,50,314
GMS_MN2025_136028,CSM-63,PI534127,4,50,322
GMS_MN2025_136027,Mota Maradi,PI576387,1,54,283
GMS_MN2025_136027,Mota Maradi,PI576387,2,54,274
GMS_MN2025_136027,Mota Maradi,PI576387,3,54,290
GMS_MN2025_136027,Mota Maradi,PI576387,4,54,272
GMS_MN2025_136026,Mota Maradi,PI576387,1,54,277
GMS_MN2025_136026,Mota Maradi,PI576387,2,54,263
GMS_MN2025_136026,Mota Maradi,PI576387,3,54,278
GMS_MN2025_136026,Mota Maradi,PI576387,4,54,262
GMS_MN2025_136025,Mota Maradi,PI576387,1,54,297
GMS_MN2025_136025,Mota Maradi,PI576387,2,54,304
GMS_MN2025_136025,Mota Maradi,PI576387,3,54,274
GMS_MN2025_136025,Mota Maradi,PI576387,4,54,298
GMS_MN2025_136023,IRAT204,PI656080,1,59,128
GMS_MN2025_136023,IRAT204,PI656080,2,59,140
GMS_MN2025_136023,IRAT204,PI656080,3,59,130
GMS_MN2025_136023,IRAT204,PI656080,4,59,133
GMS_MN2025_136018,Mota Maradi,PI656098,1,64,335
GMS_MN2025_136018,Mota Maradi,PI656098,2,64,322
GMS_MN2025_136018,Mota Maradi,PI656098,3,64,339
GMS_MN2025_136018,Mota Maradi,PI656098,4,64,356
GMS_MN2025_136012,IRAT204,PI656081,1,54,307
GMS_MN2025_136012,IRAT204,PI656081,2,54,324
GMS_MN2025_136012,IRAT204,PI656081,3,54,325
GMS_MN2025_136012,IRAT204,PI656081,4,54,312
GMS_MN2025_136010,IRAT204,PI533949,1,54,127
GMS_MN2025_136010,IRAT204,PI533949,2,54,106
GMS_MN2025_136010,IRAT204,PI533949,3,54,200
GMS_MN2025_136010,IRAT204,PI533949,4,54,211
GMS_MN2025_136007,CSM-63,PI595739,1,64,137
GMS_MN2025_136007,CSM-63,PI595739,2,64,199
GMS_MN2025_136007,CSM-63,PI595739,3,64,236
GMS_MN2025_136007,CSM-63,PI595739,4,64,127
GMS_MN2025_137007,Mota Maradi,PI576387,1,66,254
GMS_MN2025_137007,Mota Maradi,PI576387,2,66,249
GMS_MN2025_137007,Mota Maradi,PI576387,3,66,246
GMS_MN2025_137007,Mota Maradi,PI576387,4,66,265
GMS_MN2025_137011,Mota Maradi,PI576387,1,73,265
GMS_MN2025_137011,Mota Maradi,PI576387,2,73,286
GMS_MN2025_137011,Mota Maradi,PI576387,3,73,277
GMS_MN2025_137011,Mota Maradi,PI576387,4,73,279
GMS_MN2025_137014,IRAT204,PI656071,1,79,222
GMS_MN2025_137014,IRAT204,PI656071,2,79,180
GMS_MN2025_137014,IRAT204,PI656071,3,79,246
GMS_MN2025_137014,IRAT204,PI656071,4,79,227
GMS_MN2025_137018,IRAT204,PI533979,1,60,139
GMS_MN2025_137018,IRAT204,PI533979,2,60,141
GMS_MN2025_137018,IRAT204,PI533979,3,60,150
GMS_MN2025_137018,IRAT204,PI533979,4,60,134
GMS_MN2025_137021,Mota Maradi,PI576387,1,54,145
GMS_MN2025_137021,Mota Maradi,PI576387,2,54,141
GMS_MN2025_137021,Mota Maradi,PI576387,3,54,253
GMS_MN2025_137021,Mota Maradi,PI576387,4,54,234
GMS_MN2025_137023,IRAT204,PI656096,1,54,144
GMS_MN2025_137023,IRAT204,PI656096,2,54,139
GMS_MN2025_137023,IRAT204,PI656096,3,54,128
GMS_MN2025_137023,IRAT204,PI656096,4,54,146
GMS_MN2025_137027,IRAT204,PI656101,1,64,152
GMS_MN2025_137027,IRAT204,PI656101,2,64,154
GMS_MN2025_137027,IRAT204,PI656101,3,64,161
GMS_MN2025_137027,IRAT204,PI656101,4,64,144
GMS_MN2025_137028,IRAT204,PI576332,1,54,163
GMS_MN2025_137028,IRAT204,PI576332,2,54,160
GMS_MN2025_137028,IRAT204,PI576332,3,54,155
GMS_MN2025_137028,IRAT204,PI576332,4,54,171
GMS_MN2025_137032,Macia,PI24969,1,64,229
GMS_MN2025_137032,Macia,PI24969,2,64,236
GMS_MN2025_137032,Macia,PI24969,3,64,282
GMS_MN2025_137032,Macia,PI24969,4,64,275
GMS_MN2025_137034,IRAT204,PI533949,1,50,216
GMS_MN2025_137034,IRAT204,PI533949,2,50,224
GMS_MN2025_137034,IRAT204,PI533949,3,50,110
GMS_MN2025_137034,IRAT204,PI533949,4,50,130
GMS_MN2025_137035,IRAT204,PI533979,1,54,155
GMS_MN2025_137035,IRAT204,PI533979,2,54,164
GMS_MN2025_137035,IRAT204,PI533979,3,54,110
GMS_MN2025_137035,IRAT204,PI533979,4,54,114
GMS_MN2025_137039,Mota Maradi,PI656005,1,64,311
GMS_MN2025_137039,Mota Maradi,PI656005,2,64,296
GMS_MN2025_137039,Mota Maradi,PI656005,3,64,303
GMS_MN2025_137039,Mota Maradi,PI656005,4,64,305
GMS_MN2025_137040,IRAT204,PI533965,1,50,124
GMS_MN2025_137040,IRAT204,PI533965,2,50,135
GMS_MN2025_137040,IRAT204,PI533965,3,50,116
GMS_MN2025_137040,IRAT204,PI533965,4,50,121
GMS_MN2025_137041,IRAT204,PI576337,1,50,156
GMS_MN2025_137041,IRAT204,PI576337,2,50,137
GMS_MN2025_137041,IRAT204,PI576337,3,50,141
GMS_MN2025_137041,IRAT204,PI576337,4,50,147
GMS_MN2025_138034,IRAT204,PI653617,1,54,138
GMS_MN2025_138034,IRAT204,PI653617,2,54,142
GMS_MN2025_138034,IRAT204,PI653617,3,54,157
GMS_MN2025_138034,IRAT204,PI653617,4,54,147
GMS_MN2025_138033,IRAT204,PI656068,1,56,212
GMS_MN2025_138033,IRAT204,PI656068,2,56,263
GMS_MN2025_138033,IRAT204,PI656068,3,56,237
GMS_MN2025_138033,IRAT204,PI656068,4,56,245
GMS_MN2025_138029,IRAT204,PI641836,1,50,137
GMS_MN2025_138029,IRAT204,PI641836,2,50,128
GMS_MN2025_138029,IRAT204,PI641836,3,50,124
GMS_MN2025_138029,IRAT204,PI641836,4,50,140
GMS_MN2025_138028,Mota Maradi,PI656005,1,55,303
GMS_MN2025_138028,Mota Maradi,PI656005,2,55,261
GMS_MN2025_138028,Mota Maradi,PI656005,3,55,297
GMS_MN2025_138028,Mota Maradi,PI656005,4,55,282
GMS_MN2025_138024,IRAT204,PI656005,1,54,212
GMS_MN2025_138024,IRAT204,PI656005,2,54,211
GMS_MN2025_138024,IRAT204,PI656005,3,54,219
GMS_MN2025_138024,IRAT204,PI656005,4,54,208
GMS_MN2025_138023,IRAT204,PI533830,1,54,123
GMS_MN2025_138023,IRAT204,PI533830,2,54,131
GMS_MN2025_138023,IRAT204,PI533830,3,54,143
GMS_MN2025_138023,IRAT204,PI533830,4,54,152
GMS_MN2025_138020,Macia,PI24969,1,54,130
GMS_MN2025_138020,Macia,PI24969,2,54,122
GMS_MN2025_138020,Macia,PI24969,3,54,144
GMS_MN2025_138020,Macia,PI24969,4,54,132
GMS_MN2025_138019,Mota Maradi,PI576387,1,54,261
GMS_MN2025_138019,Mota Maradi,PI576387,2,54,275
GMS_MN2025_138019,Mota Maradi,PI576387,3,54,252
GMS_MN2025_138019,Mota Maradi,PI576387,4,54,233
GMS_MN2025_138015,Mota Maradi,PI576387,1,56,229
GMS_MN2025_138015,Mota Maradi,PI576387,2,56,231
GMS_MN2025_138015,Mota Maradi,PI576387,3,56,235
GMS_MN2025_138015,Mota Maradi,PI576387,4,56,261
GMS_MN2025_138009,Mota Maradi,PI576387,1,54,205
GMS_MN2025_138009,Mota Maradi,PI576387,2,54,226
GMS_MN2025_138009,Mota Maradi,PI576387,3,54,190
GMS_MN2025_138009,Mota Maradi,PI576387,4,54,212
GMS_MN2025_138007,CSM-63,PI595739,1,64,194
GMS_MN2025_138007,CSM-63,PI595739,2,64,191
GMS_MN2025_138007,CSM-63,PI595739,3,64,201
GMS_MN2025_138007,CSM-63,PI595739,4,64,193
GMS_MN2025_138006,Macia,PI656031,1,64,127
GMS_MN2025_138006,Macia,PI656031,2,64,140
GMS_MN2025_138006,Macia,PI656031,3,64,145
GMS_MN2025_138006,Macia,PI656031,4,64,123
GMS_MN2025_108076,IRAT204,PI656107,1,53,160
GMS_MN2025_108076,IRAT204,PI656107,2,53,138
GMS_MN2025_108076,IRAT204,PI656107,3,53,144
GMS_MN2025_108076,IRAT204,PI656107,4,53,182
GMS_MN2025_108078,Mota Maradi,PI561071,1,67,280
GMS_MN2025_108078,Mota Maradi,PI561071,2,67,284
GMS_MN2025_108078,Mota Maradi,PI561071,3,67,282
GMS_MN2025_108078,Mota Maradi,PI561071,4,67,261
GMS_MN2025_108079,Mota Maradi,PI656005,1,53,262
GMS_MN2025_108079,Mota Maradi,PI656005,2,53,272
GMS_MN2025_108079,Mota Maradi,PI656005,3,53,262
GMS_MN2025_108079,Mota Maradi,PI656005,4,53,288
GMS_MN2025_108080,CSM-63,PI534108,1,60,201
GMS_MN2025_108080,CSM-63,PI534108,2,60,193
GMS_MN2025_108080,CSM-63,PI534108,3,60,229
GMS_MN2025_108080,CSM-63,PI534108,4,60,242
GMS_MN2025_208081,Mota Maradi,PI595745,1,53,245
GMS_MN2025_208081,Mota Maradi,PI595745,2,53,224
GMS_MN2025_208081,Mota Maradi,PI595745,3,53,235
GMS_MN2025_208081,Mota Maradi,PI595745,4,53,223
GMS_MN2025_208083,Mota Maradi,PI607931,1,53,220
GMS_MN2025_208083,Mota Maradi,PI607931,2,53,227
GMS_MN2025_208083,Mota Maradi,PI607931,3,53,236
GMS_MN2025_208083,Mota Maradi,PI607931,4,53,240
GMS_MN2025_208084,IRAT204,PI533996,1,53,184
GMS_MN2025_208084,IRAT204,PI533996,2,53,182
GMS_MN2025_208084,IRAT204,PI533996,3,53,170
GMS_MN2025_208084,IRAT204,PI533996,4,53,196
GMS_MN2025_209103,Mota Maradi,PI607931,1,55,280
GMS_MN2025_209103,Mota Maradi,PI607931,2,55,268
GMS_MN2025_209103,Mota Maradi,PI607931,3,55,275
GMS_MN2025_209103,Mota Maradi,PI607931,4,55,290
GMS_MN2025_209102,CSM-63,PI595739,1,57,242
GMS_MN2025_209102,CSM-63,PI595739,2,57,244
GMS_MN2025_209102,CSM-63,PI595739,3,57,258
GMS_MN2025_209102,CSM-63,PI595739,4,57,272
GMS_MN2025_209101,Macia,PI656031,1,70,171
GMS_MN2025_209101,Macia,PI656031,2,70,183
GMS_MN2025_209101,Macia,PI656031,3,70,175
GMS_MN2025_209101,Macia,PI656031,4,70,162
GMS_MN2025_209100,IRAT204,PI576332,1,48,203
GMS_MN2025_209100,IRAT204,PI576332,2,48,217
GMS_MN2025_209100,IRAT204,PI576332,3,48,198
GMS_MN2025_209100,IRAT204,PI576332,4,48,185
GMS_MN2025_209096,Mota Maradi,PI576387,1,55,248
GMS_MN2025_209096,Mota Maradi,PI576387,2,55,245
GMS_MN2025_209096,Mota Maradi,PI576387,3,55,254
GMS_MN2025_209096,Mota Maradi,PI576387,4,55,273
GMS_MN2025_209092,CSM-63,PI534108,1,55,300
GMS_MN2025_209092,CSM-63,PI534108,2,55,370
GMS_MN2025_209092,CSM-63,PI534108,3,55,333
GMS_MN2025_209092,CSM-63,PI534108,4,55,343
GMS_MN2025_209090,Mota Maradi,PI576387,1,53,228
GMS_MN2025_209090,Mota Maradi,PI576387,2,53,225
GMS_MN2025_209090,Mota Maradi,PI576387,3,53,223
GMS_MN2025_209090,Mota Maradi,PI576387,4,53,241
GMS_MN2025_209089,IRAT204,PI656094,1,53,132
GMS_MN2025_209089,IRAT204,PI656094,2,53,147
GMS_MN2025_209089,IRAT204,PI656094,3,53,118
GMS_MN2025_209089,IRAT204,PI656094,4,53,121
GMS_MN2025_209088,Mota Maradi,PI597945,1,55,283
GMS_MN2025_209088,Mota Maradi,PI597945,2,55,313
GMS_MN2025_209088,Mota Maradi,PI597945,3,55,282
GMS_MN2025_209088,Mota Maradi,PI597945,4,55,335
GMS_MN2025_209087,IRAT204,PI656019,1,53,148
GMS_MN2025_209087,IRAT204,PI656019,2,53,138
GMS_MN2025_209087,IRAT204,PI656019,3,53,191
GMS_MN2025_209087,IRAT204,PI656019,4,53,180
GMS_MN2025_209085,CSM-63,PI655995,1,61,370
GMS_MN2025_209085,CSM-63,PI655995,2,61,333
GMS_MN2025_209085,CSM-63,PI655995,3,61,362
GMS_MN2025_209085,CSM-63,PI655995,4,61,365
GMS_MN2025_209084,IRAT204,PI656080,1,53,201
GMS_MN2025_209084,IRAT204,PI656080,2,53,191
GMS_MN2025_209084,IRAT204,PI656080,3,53,234
GMS_MN2025_209084,IRAT204,PI656080,4,53,201
GMS_MN2025_209083,CSM-63,PI534127,1,67,383
GMS_MN2025_209083,CSM-63,PI534127,2,67,332
GMS_MN2025_209083,CSM-63,PI534127,3,67,362
GMS_MN2025_209083,CSM-63,PI534127,4,67,370
GMS_MN2025_209082,IRAT204,PI576339,1,53,116
GMS_MN2025_209082,IRAT204,PI576339,2,53,112
GMS_MN2025_209082,IRAT204,PI576339,3,53,161
GMS_MN2025_209082,IRAT204,PI576339,4,53,141
GMS_MN2025_209081,CSM-63,PI561472,1,67,127
GMS_MN2025_209081,CSM-63,PI561472,2,67,131
GMS_MN2025_209081,CSM-63,PI561472,3,67,128
GMS_MN2025_209081,CSM-63,PI561472,4,67,119
GMS_MN2025_109080,IRAT204,PI533996,1,53,91
GMS_MN2025_109080,IRAT204,PI533996,2,53,85
GMS_MN2025_109080,IRAT204,PI533996,3,53,79
GMS_MN2025_109080,IRAT204,PI533996,4,53,83
GMS_MN2025_109079,CSM-63,PI534108,1,60,380
GMS_MN2025_109079,CSM-63,PI534108,2,60,362
GMS_MN2025_109079,CSM-63,PI534108,3,60,300
GMS_MN2025_109079,CSM-63,PI534108,4,60,371
GMS_MN2025_109078,CSM-63,PI655995,1,55,249
GMS_MN2025_109078,CSM-63,PI655995,2,55,238
GMS_MN2025_109078,CSM-63,PI655995,3,55,272
GMS_MN2025_109078,CSM-63,PI655995,4,55,258
GMS_MN2025_109077,Mota Maradi,PI595745,1,53,260
GMS_MN2025_109077,Mota Maradi,PI595745,2,53,268
GMS_MN2025_109077,Mota Maradi,PI595745,3,53,272
GMS_MN2025_109077,Mota Maradi,PI595745,4,53,300
GMS_MN2025_110076,IRAT204,PI533961,1,53,138
GMS_MN2025_110076,IRAT204,PI533961,2,53,139
GMS_MN2025_110076,IRAT204,PI533961,3,53,151
GMS_MN2025_110076,IRAT204,PI533961,4,53,141
GMS_MN2025_110077,IRAT204,PI533965,1,55,150
GMS_MN2025_110077,IRAT204,PI533965,2,55,157
GMS_MN2025_110077,IRAT204,PI533965,3,55,172
GMS_MN2025_110077,IRAT204,PI533965,4,55,162
GMS_MN2025_110078,Mota Maradi,PI576387,1,53,272
GMS_MN2025_110078,Mota Maradi,PI576387,2,53,270
GMS_MN2025_110078,Mota Maradi,PI576387,3,53,260
GMS_MN2025_110078,Mota Maradi,PI576387,4,53,295
GMS_MN2025_110079,IRAT204,PI656068,1,53,216
GMS_MN2025_110079,IRAT204,PI656068,2,53,201
GMS_MN2025_110079,IRAT204,PI656068,3,53,166
GMS_MN2025_110079,IRAT204,PI656068,4,53,212
GMS_MN2025_210081,Macia,PI24969,1,61,181
GMS_MN2025_210081,Macia,PI24969,2,61,152
GMS_MN2025_210081,Macia,PI24969,3,61,113
GMS_MN2025_210081,Macia,PI24969,4,61,115
GMS_MN2025_210082,IRAT204,PI656019,1,48,252
GMS_MN2025_210082,IRAT204,PI656019,2,48,248
GMS_MN2025_210082,IRAT204,PI656019,3,48,216
GMS_MN2025_210082,IRAT204,PI656019,4,48,235
GMS_MN2025_210083,Mota Maradi,PI656005,1,53,220
GMS_MN2025_210083,Mota Maradi,PI656005,2,53,221
GMS_MN2025_210083,Mota Maradi,PI656005,3,53,233
GMS_MN2025_210083,Mota Maradi,PI656005,4,53,228
GMS_MN2025_210085,Mota Maradi,PI533788,1,53,201
GMS_MN2025_210085,Mota Maradi,PI533788,2,53,193
GMS_MN2025_210085,Mota Maradi,PI533788,3,53,215
GMS_MN2025_210085,Mota Maradi,PI533788,4,53,201
GMS_MN2025_210088,IRAT204,PI656026,1,55,161
GMS_MN2025_210088,IRAT204,PI656026,2,55,164
GMS_MN2025_210088,IRAT204,PI656026,3,55,138
GMS_MN2025_210088,IRAT204,PI656026,4,55,139
GMS_MN2025_210089,CSM-63,PI534127,1,55,364
GMS_MN2025_210089,CSM-63,PI534127,2,55,344
GMS_MN2025_210089,CSM-63,PI534127,3,55,325
GMS_MN2025_210089,CSM-63,PI534127,4,55,363
GMS_MN2025_210090,Mota Maradi,PI595745,1,53,299
GMS_MN2025_210090,Mota Maradi,PI595745,2,53,252
GMS_MN2025_210090,Mota Maradi,PI595745,3,53,292
GMS_MN2025_210090,Mota Maradi,PI595745,4,53,295
GMS_MN2025_210092,Mota Maradi,PI607931,1,53,214
GMS_MN2025_210092,Mota Maradi,PI607931,2,53,219
GMS_MN2025_210092,Mota Maradi,PI607931,3,53,220
GMS_MN2025_210092,Mota Maradi,PI607931,4,53,232
GMS_MN2025_210093,IRAT204,PI656068,1,53,158
GMS_MN2025_210093,IRAT204,PI656068,2,53,162
GMS_MN2025_210093,IRAT204,PI656068,3,53,153
GMS_MN2025_210093,IRAT204,PI656068,4,53,146
GMS_MN2025_210094,IRAT204,PI576435,1,53,119
GMS_MN2025_210094,IRAT204,PI576435,2,53,142
GMS_MN2025_210094,IRAT204,PI576435,3,53,148
GMS_MN2025_210094,IRAT204,PI576435,4,53,153
GMS_MN2025_210096,Mota Maradi,PI595745,1,55,280
GMS_MN2025_210096,Mota Maradi,PI595745,2,55,272
GMS_MN2025_210096,Mota Maradi,PI595745,3,55,292
GMS_MN2025_210096,Mota Maradi,PI595745,4,55,319
GMS_MN2025_210098,Mota Maradi,PI607931,1,60,272
GMS_MN2025_210098,Mota Maradi,PI607931,2,60,320
GMS_MN2025_210098,Mota Maradi,PI607931,3,60,335
GMS_MN2025_210098,Mota Maradi,PI607931,4,60,329
GMS_MN2025_210099,IRAT204,PI656093,1,53,215
GMS_MN2025_210099,IRAT204,PI656093,2,53,181
GMS_MN2025_210099,IRAT204,PI656093,3,53,182
GMS_MN2025_210099,IRAT204,PI656093,4,53,176
GMS_MN2025_210101,IRAT204,PI533961,1,55,141
GMS_MN2025_210101,IRAT204,PI533961,2,55,145
GMS_MN2025_210101,IRAT204,PI533961,3,55,170
GMS_MN2025_210101,IRAT204,PI533961,4,55,147
GMS_MN2025_210103,IRAT204,PI656073,1,48,271
GMS_MN2025_210103,IRAT204,PI656073,2,48,298
GMS_MN2025_210103,IRAT204,PI656073,3,48,305
GMS_MN2025_210103,IRAT204,PI656073,4,48,276
GMS_MN2025_211103,CSM-63,PI534127,1,73,295
GMS_MN2025_211103,CSM-63,PI534127,2,73,285
GMS_MN2025_211103,CSM-63,PI534127,3,73,276
GMS_MN2025_211103,CSM-63,PI534127,4,73,264
GMS_MN2025_211102,IRAT204,PI656019,1,53,177
GMS_MN2025_211102,IRAT204,PI656019,2,53,166
GMS_MN2025_211102,IRAT204,PI656019,3,53,148
GMS_MN2025_211102,IRAT204,PI656019,4,53,158
GMS_MN2025_211101,CSM-63,PI534108,1,81,320
GMS_MN2025_211101,CSM-63,PI534108,2,81,239
GMS_MN2025_211101,CSM-63,PI534108,3,81,274
GMS_MN2025_211101,CSM-63,PI534108,4,81,265
GMS_MN2025_211099,IRAT204,PI576333,1,56,241
GMS_MN2025_211099,IRAT204,PI576333,2,56,245
GMS_MN2025_211099,IRAT204,PI576333,3,56,255
GMS_MN2025_211099,IRAT204,PI576333,4,56,243
GMS_MN2025_211097,CSM-63,PI561472,1,48,313
GMS_MN2025_211097,CSM-63,PI561472,2,48,303
GMS_MN2025_211097,CSM-63,PI561472,3,48,323
GMS_MN2025_211097,CSM-63,PI561472,4,48,315
GMS_MN2025_211096,Mota Maradi,PI656005,1,53,241
GMS_MN2025_211096,Mota Maradi,PI656005,2,53,262
GMS_MN2025_211096,Mota Maradi,PI656005,3,53,255
GMS_MN2025_211096,Mota Maradi,PI656005,4,53,242
GMS_MN2025_211094,IRAT204,PI656107,1,48,143
GMS_MN2025_211094,IRAT204,PI656107,2,48,146
GMS_MN2025_211094,IRAT204,PI656107,3,48,144
GMS_MN2025_211094,IRAT204,PI656107,4,48,150
GMS_MN2025_211093,Mota Maradi,PI533937,1,55,310
GMS_MN2025_211093,Mota Maradi,PI533937,2,55,275
GMS_MN2025_211093,Mota Maradi,PI533937,3,55,304
GMS_MN2025_211093,Mota Maradi,PI533937,4,55,320
GMS_MN2025_211092,Mota Maradi,PI533937,1,55,290
GMS_MN2025_211092,Mota Maradi,PI533937,2,55,292
GMS_MN2025_211092,Mota Maradi,PI533937,3,55,282
GMS_MN2025_211092,Mota Maradi,PI533937,4,55,319
GMS_MN2025_211090,Mota Maradi,PI607931,1,56,255
GMS_MN2025_211090,Mota Maradi,PI607931,2,56,244
GMS_MN2025_211090,Mota Maradi,PI607931,3,56,260
GMS_MN2025_211090,Mota Maradi,PI607931,4,56,251
GMS_MN2025_211087,Mota Maradi,PI576387,1,53,249
GMS_MN2025_211087,Mota Maradi,PI576387,2,53,292
GMS_MN2025_211087,Mota Maradi,PI576387,3,53,281
GMS_MN2025_211087,Mota Maradi,PI576387,4,53,282
GMS_MN2025_211086,Mota Maradi,PI656005,1,53,282
GMS_MN2025_211086,Mota Maradi,PI656005,2,53,290
GMS_MN2025_211086,Mota Maradi,PI656005,3,53,310
GMS_MN2025_211086,Mota Maradi,PI656005,4,53,302
GMS_MN2025_211085,IRAT204,PI533866,1,48,172
GMS_MN2025_211085,IRAT204,PI533866,2,48,178
GMS_MN2025_211085,IRAT204,PI533866,3,48,151
GMS_MN2025_211085,IRAT204,PI533866,4,48,189
GMS_MN2025_211084,CSM-63,PI534108,1,55,217
GMS_MN2025_211084,CSM-63,PI534108,2,55,271
GMS_MN2025_211084,CSM-63,PI534108,3,55,292
GMS_MN2025_211084,CSM-63,PI534108,4,55,251
GMS_MN2025_211083,IRAT204,PI576359,1,55,161
GMS_MN2025_211083,IRAT204,PI576359,2,55,138
GMS_MN2025_211083,IRAT204,PI576359,3,55,138
GMS_MN2025_211083,IRAT204,PI576359,4,55,133
GMS_MN2025_211082,IRAT204,PI576435,1,55,152
GMS_MN2025_211082,IRAT204,PI576435,2,55,161
GMS_MN2025_211082,IRAT204,PI576435,3,55,134
GMS_MN2025_211082,IRAT204,PI576435,4,55,148
GMS_MN2025_211081,Mota Maradi,PI533788,1,53,193
GMS_MN2025_211081,Mota Maradi,PI533788,2,53,209
GMS_MN2025_211081,Mota Maradi,PI533788,3,53,210
GMS_MN2025_211081,Mota Maradi,PI533788,4,53,186
GMS_MN2025_111080,IRAT204,PI534037,1,55,242
GMS_MN2025_111080,IRAT204,PI534037,2,55,245
GMS_MN2025_111080,IRAT204,PI534037,3,55,261
GMS_MN2025_111080,IRAT204,PI534037,4,55,272
GMS_MN2025_111079,IRAT204,PI656026,1,48,125
GMS_MN2025_111079,IRAT204,PI656026,2,48,140
GMS_MN2025_111079,IRAT204,PI656026,3,48,128
GMS_MN2025_111079,IRAT204,PI656026,4,48,122
GMS_MN2025_111078,IRAT204,PI576333,1,60,174
GMS_MN2025_111078,IRAT204,PI576333,2,60,170
GMS_MN2025_111078,IRAT204,PI576333,3,60,175
GMS_MN2025_111078,IRAT204,PI576333,4,60,192
GMS_MN2025_111077,IRAT204,PI656073,1,48,199
GMS_MN2025_111077,IRAT204,PI656073,2,48,183
GMS_MN2025_111077,IRAT204,PI656073,3,48,209
GMS_MN2025_111077,IRAT204,PI656073,4,48,240
GMS_MN2025_111076,Mota Maradi,PI607931,1,55,209
GMS_MN2025_111076,Mota Maradi,PI607931,2,55,210
GMS_MN2025_111076,Mota Maradi,PI607931,3,55,211
GMS_MN2025_111076,Mota Maradi,PI607931,4,55,218
GMS_MN2025_112076,IRAT204,PI656058,1,55,109
GMS_MN2025_112076,IRAT204,PI656058,2,55,103
GMS_MN2025_112076,IRAT204,PI656058,3,55,131
GMS_MN2025_112076,IRAT204,PI656058,4,55,109
GMS_MN2025_112078,CSM-63,PI656036,1,55,241
GMS_MN2025_112078,CSM-63,PI656036,2,55,213
GMS_MN2025_112078,CSM-63,PI656036,3,55,243
GMS_MN2025_112078,CSM-63,PI656036,4,55,286
GMS_MN2025_212081,IRAT204,PI656107,1,48,141
GMS_MN2025_212081,IRAT204,PI656107,2,48,136
GMS_MN2025_212081,IRAT204,PI656107,3,48,136
GMS_MN2025_212081,IRAT204,PI656107,4,48,165
GMS_MN2025_212082,IRAT204,PI576332,1,48,212
